area,perimeter,eccentricity,mean_intensity,solidity,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,label
28577.0,1210.239682094289,0.7524550331130113,184.56426496833117,0.8180985371160288,268.1626984126984,0.15029425099725277,0.023439140259224202,0.9730024807365567,Tuberculosis
34870.0,2249.9118677141805,0.30609463975690615,171.08958990536277,0.5704050251913891,614.0639880952381,0.08971890583722462,0.015964787718138803,0.9289265685714435,Tuberculosis
45297.0,2465.0134187980957,0.5050148634311674,181.66911716007684,0.6983595942154112,350.4704861111112,0.16897755324877292,0.026480268112626406,0.9433720001592891,Tuberculosis
43709.0,2884.168793751173,0.46900513319419307,175.97487931547278,0.6722082955261984,505.4747023809524,0.14022655947503382,0.01893711227065583,0.912933721686804,Tuberculosis
32415.0,2346.699710299111,0.5302247389061123,179.27718648773717,0.5536577450595248,568.7614087301587,0.110325560050459,0.01643842021806104,0.9470181769831578,Tuberculosis
33683.0,2726.0560953789645,0.5890160628943142,164.75349582875634,0.5175629993853719,721.2460317460319,0.1277253339472711,0.03167231644909638,0.92880481616837,Tuberculosis
33333.0,3287.008368164212,0.3685126899384512,185.60639606396063,0.5086212158203125,606.9484126984128,0.09468933609871612,0.01629843626570062,0.8435712032752859,Tuberculosis
32145.0,1705.2407281148157,0.7626633895650006,175.37346399128947,0.7772753651223523,466.72643849206344,0.23063052705559667,0.0226768441481398,0.9383332038490988,Tuberculosis
43003.0,2227.231672867575,0.23629565503641822,175.28684045299164,0.7444086691593962,771.4050099206349,0.11722967527511621,0.018473436953904833,0.8451607816897889,Tuberculosis
37694.0,2806.456023591465,0.41658916093602427,187.48527617127394,0.6606260296540363,1355.792658730159,0.08802280867691381,0.025864500337803513,0.8582016866200991,Tuberculosis
41092.0,2359.989032180456,0.3160663965357345,167.21154969337098,0.6856551701122958,890.9117063492064,0.09325986155493168,0.016034950273060136,0.829208587306209,Tuberculosis
34081.0,2949.398195108946,0.39851755358961777,194.51404008098353,0.5262255848066085,1170.5252976190477,0.09668890070641187,0.024041553967269334,0.903306307471157,Tuberculosis
31244.0,2224.7758287448596,0.66974513924808,167.79410446805787,0.5947612883575726,707.6919642857144,0.12261080180975475,0.05223723011448841,0.9405629209318059,Tuberculosis
39597.0,2193.1484117468904,0.6157912574582881,167.92244361946612,0.671226606997559,321.8695436507937,0.146926934096847,0.0203961956969996,0.9562882108340324,Tuberculosis
41637.0,2547.664176393178,0.3492547536781132,164.67437615582296,0.6784695856214049,517.3772321428572,0.10771228900286915,0.0173655394012255,0.8933525942514746,Tuberculosis
30892.0,1756.36056916196,0.8205446285861266,161.175093875437,0.6328512312041628,510.85466269841277,0.113446717344831,0.01897199848267656,0.9379067341490476,Tuberculosis
34077.0,2519.3738084913066,0.41945238878295366,193.71317897702264,0.535238035402956,910.0448908730158,0.13499109472598397,0.039063877841661064,0.9228107665827994,Tuberculosis
42617.0,2367.0073221436855,0.3827802190243687,198.37590632846047,0.6730416929879974,686.6793154761907,0.19686593158461957,0.08582764787133046,0.9251448511668064,Tuberculosis
36445.0,3500.4164850721754,0.28116520136988604,175.29389491013856,0.5561065673828125,965.7810019841271,0.07654271847488205,0.014862339550177218,0.8069989030087097,Tuberculosis
44426.0,2183.5453813665604,0.46920323325446484,212.402354477108,0.7129949124524547,520.3685515873016,0.21581522095932196,0.0712585039298635,0.9409232188628691,Tuberculosis
52343.0,2867.6286424872455,0.18753033827458634,187.1252507498615,0.7986907958984375,299.2514880952382,0.1610247083945737,0.023220962104653627,0.9048090291552763,Tuberculosis
38616.0,2454.456023591465,0.5334341076052783,181.16982597886886,0.5961007085410845,465.937996031746,0.13516050844630395,0.02876556481626583,0.946893435398737,Tuberculosis
34653.0,3013.6174951989524,0.5922075514306494,169.7809136294116,0.5287628173828125,508.61979166666663,0.1106947863666868,0.01621709018771828,0.9019141494304171,Tuberculosis
39935.0,1861.2895013500945,0.5879565666197711,159.84031551270814,0.7744894594961503,439.33308531746036,0.1551472107482812,0.023346449602160136,0.9486005225346179,Tuberculosis
39159.0,2675.770778110976,0.39581119099749984,176.17883500600118,0.5998805110450688,567.9665178571428,0.14410657890944029,0.025053286307885697,0.9329467332201592,Tuberculosis
48271.0,2578.422581726585,0.20287844731395094,178.22075366161877,0.7677662552487594,751.8953373015875,0.1476864195020476,0.02110030660233453,0.8087980999525113,Tuberculosis
30499.0,3072.912913734707,0.3308572389144922,189.84825731991214,0.4653778076171875,347.1964285714286,0.09859419603871979,0.01640658274656868,0.9077459919148546,Tuberculosis
32573.0,2388.4743135546946,0.39749137334936235,183.73831087096676,0.500907301470136,428.9563492063493,0.14484356298023174,0.05384372623549121,0.9508892337850718,Tuberculosis
35414.0,2471.8885271170675,0.46879887028092104,163.59394589710283,0.54686679638037,554.6659226190476,0.14377485601512252,0.03831062583810078,0.9362216806228566,Tuberculosis
43370.0,2453.5758646386093,0.4731351845843886,184.15974175697488,0.7026554120830161,751.6726190476192,0.14712142377651166,0.057740044814491756,0.9246902631224059,Tuberculosis
35529.0,2161.0600999923217,0.6664884655613087,177.4262433505024,0.6837496632154266,568.672619047619,0.10099054135332566,0.017257164727329282,0.9417123208522129,Tuberculosis
40357.0,2586.1727983645296,0.2840714965953275,185.3877146467775,0.6371889604648225,402.72147817460325,0.22628369094229348,0.0880403949927459,0.962246559808646,Tuberculosis
34043.0,2579.2022356160523,0.410304268241971,195.40425344417355,0.5388852832697513,949.2991071428572,0.14052750594798363,0.04911246614164895,0.920875075634956,Tuberculosis
32013.0,2208.1545084013,0.720640335409243,161.92140692843532,0.6227483173170447,655.7864583333335,0.15448519518675832,0.06069551952170834,0.9374669013502787,Tuberculosis
45176.0,2754.7484835343903,0.3974398936498738,175.44517000177086,0.6903950485214335,547.2926587301587,0.13903017495085698,0.03081091917068287,0.9234545579296097,Tuberculosis
34179.0,2400.699710299111,0.5540099125767468,180.63024079112907,0.5836079569708871,703.6688988095239,0.13411362916798736,0.03485968749634068,0.9346287175707393,Tuberculosis
47809.0,2734.470308941338,0.2811221142807922,150.67604425944907,0.7339422781700952,327.40823412698415,0.17564129981765922,0.022014115779212313,0.9317079636383031,Tuberculosis
49580.0,2341.243866176395,0.2645566257254252,183.0351956434046,0.781058004347963,480.04017857142856,0.2066499088027614,0.07278494743639112,0.920475678273255,Tuberculosis
45711.0,2369.049998724555,0.4912093317550902,171.11559580844875,0.7735433976951585,726.2762896825398,0.1022170425832344,0.01724735977253344,0.8819379969259024,Tuberculosis
51225.0,2577.7301935711603,0.26349129412583905,165.38885309907272,0.824414581153939,738.797371031746,0.1621588780138999,0.021933635376463805,0.8672092887291251,Tuberculosis
33840.0,2462.191088327759,0.5688880837178167,160.44027777777777,0.5850723560227528,560.9198908730159,0.1000196459084272,0.024231417339438278,0.9349848743885254,Tuberculosis
54951.0,1996.0773439350246,0.25180554886910833,162.05231933904753,0.8937301780922177,419.82514880952385,0.1910452089083501,0.0346410793660558,0.9084760183093248,Tuberculosis
35370.0,2813.3393206059004,0.17365322162333474,176.90166808029403,0.5727656955937364,941.5163690476193,0.12655860368586339,0.050463460021597295,0.8987016352896902,Tuberculosis
41952.0,2550.137264458597,0.3744490039615408,185.12521453089244,0.6545897111828863,540.2140376984129,0.15740295451151368,0.049055445671680964,0.9175415010791523,Tuberculosis
47282.0,2996.9362543318207,0.22528340253178034,181.4835243856013,0.721466064453125,524.2626488095239,0.12226127124391142,0.018845942699913566,0.8411620163034549,Tuberculosis
37786.0,1865.7991693419726,0.38151395028084967,172.07796538400467,0.6996111831142381,557.1304563492063,0.14815238274797424,0.048473939420004906,0.9478409596276012,Tuberculosis
42266.0,2339.800215362499,0.4022957247459782,174.2747361945772,0.6740021368543591,499.20486111111103,0.13920363142134204,0.021761184626585835,0.9271164982570774,Tuberculosis
49817.0,2552.1322138247137,0.32908329488570626,173.38312222735212,0.8094928584195902,303.452628968254,0.1460508213012312,0.020833333333333332,0.9353598160041182,Tuberculosis
38492.0,2563.409342397239,0.4498212233654052,185.2018601267796,0.5916112075987888,657.1277281746031,0.14339126484555165,0.0428830848145853,0.9362590081655469,Tuberculosis
38082.0,2413.7180002623404,0.3824326009162005,172.42445249724278,0.6321293406812296,384.04290674603175,0.11652958564696811,0.016308811728942062,0.9310873858537432,Tuberculosis
42267.0,2340.5016587651644,0.5000795466292963,181.13497527622022,0.7400721389550358,1094.3253968253966,0.10804141329485954,0.026115376598031606,0.8691149273818404,Tuberculosis
28244.0,2709.91796436859,0.5179158072692643,187.68078175895766,0.4420031298904538,865.5027281746034,0.18860793462806846,0.03764943037528954,0.9366677971992746,Tuberculosis
34584.0,3064.4276323604686,0.4447284937560637,182.46671871385612,0.5340251077037106,485.8043154761905,0.1185019514164475,0.017246468136594542,0.8763141312453462,Tuberculosis
33303.0,2125.16060505571,0.5041880989578829,183.1077980962676,0.5387440144946293,712.030009920635,0.11502265130148577,0.028701341550574275,0.9133983777819012,Tuberculosis
48752.0,2501.2915933911477,0.39243330591714526,190.99360026255334,0.743896484375,556.0203373015872,0.13957252660172392,0.04010731850706188,0.9132365421816949,Tuberculosis
42333.0,2472.0783899555513,0.20912383002080928,180.3448846053906,0.6789901679310953,363.1661706349206,0.12262118121664042,0.01925999355507739,0.9169066624509032,Tuberculosis
34408.0,3253.421535706059,0.5157316569310649,180.87313996744942,0.5250244140625,661.0592757936507,0.12004052502829465,0.01732386878482175,0.8385714549050355,Tuberculosis
38958.0,2515.1444071335336,0.3676400366832363,163.57985522870783,0.6831381075962685,528.8345734126985,0.08988867253950228,0.016360590347690496,0.8997422975255868,Tuberculosis
30689.0,3015.475359575221,0.42394172426920257,192.9124767832122,0.47028625720240286,368.1128472222222,0.10599819903303256,0.01703473692608628,0.8984384378715751,Tuberculosis
50955.0,2588.694659665228,0.31466814025071327,161.71435580414092,0.7885085574572127,424.1011904761905,0.22400805520125205,0.07153957561818233,0.907152556645502,Tuberculosis
46896.0,2623.061146012848,0.28312697878228615,169.85542476970318,0.7312190101973992,1345.217757936508,0.13172937545068408,0.018080510238426883,0.8070223816377062,Tuberculosis
29396.0,1579.4123009900693,0.8291269229272241,188.68114709484283,0.5657973246078337,563.8945932539682,0.15669158589334203,0.035996494418022815,0.9498381749001193,Tuberculosis
27379.0,2102.76973209045,0.6131821648523956,144.0142810182987,0.5470985532731196,249.81522817460322,0.1389926135245309,0.02989337282573409,0.9573765882590001,Tuberculosis
43542.0,1841.4021997223026,0.535341445575798,164.69461669192964,0.7775495990999839,421.4613095238096,0.12366439171063134,0.019004393278714223,0.927117589692452,Tuberculosis
39458.0,3152.5108934811537,0.3327346063817264,184.0826448375488,0.602081298828125,413.53546626984127,0.13882990415863478,0.019144672806458173,0.8827505934895553,Tuberculosis
24396.0,1690.6732316404182,0.7649983614087238,164.37502049516314,0.5575973669775096,257.0572916666667,0.13869001322057375,0.018889140289860277,0.9728054564985913,Tuberculosis
17497.0,955.2691193458119,0.8716995401838606,179.05886723438303,0.5721339349944412,195.4397321428572,0.11111504596376537,0.016638334821785783,0.9720123169699789,Tuberculosis
43912.0,2912.712949628457,0.3131132739075669,176.1625751503006,0.6777798357720566,1702.2740575396824,0.10923508550767,0.016676185986125237,0.7085715552211314,Tuberculosis
38998.0,3168.8845225037107,0.22813267968225304,189.57667059849223,0.6029375386518243,461.6750992063493,0.10363430745331378,0.018030259294321272,0.8528241176597622,Tuberculosis
25006.0,1563.9219689819474,0.7239036651386562,110.83124050227946,0.5894444051575796,105.73214285714288,0.2028795183773946,0.02405306475317718,0.9749293722294671,Tuberculosis
40198.0,2319.2804461028545,0.45657408322445747,167.0703020050749,0.7260019144286514,548.6344246031746,0.09523434420646318,0.01672774675487822,0.9107407140018662,Tuberculosis
37638.0,2726.9312036979372,0.4233483829944936,184.22657952069716,0.580663077184159,576.0892857142858,0.1480438605275649,0.0471507463311281,0.9290012248085837,Tuberculosis
51304.0,2006.96359954229,0.4166266641689589,154.27802900358645,0.8172419835289995,594.5429067460318,0.11645225896078888,0.017837325037062823,0.9046739636909994,Tuberculosis
34090.0,1824.8874810965413,0.39254637139899085,182.77134056908184,0.7427662541397944,485.4392361111112,0.0910765332561424,0.016539144488818665,0.9441953553022833,Tuberculosis
44493.0,2127.675323681471,0.4752078031791641,188.38642033578316,0.7416488865182024,626.6354166666667,0.18439502973232258,0.03507693323310467,0.9413055588587307,Tuberculosis
39011.0,2741.6591257592945,0.38629677858887257,177.15321319627796,0.6085105055452432,517.5381944444443,0.11034422124182898,0.03333715300181526,0.9289442136520092,Tuberculosis
40379.0,2492.144407133533,0.37934888075981105,170.08023972857177,0.6667272096824794,666.3373015873015,0.10774202066152314,0.016101942299731577,0.912096897216178,Tuberculosis
24633.0,1783.874241767195,0.7848973460123256,191.78240571590956,0.42805011555771805,331.4474206349206,0.19951252383985718,0.07512588706925734,0.9709602352216709,Tuberculosis
41674.0,1457.2518754031087,0.7424802278206815,223.36605557421893,0.7385209732584309,490.6391369047618,0.38192738412062865,0.2779691491083868,0.937605729166944,Tuberculosis
51397.0,1525.8965363437815,0.5993672225490384,245.74300056423527,0.8313034758277128,360.7991071428571,0.6531301352935281,0.6178816612166835,0.9610007430010242,Tuberculosis
39434.0,3194.842891943368,0.18737969414490735,184.92420246487802,0.601715087890625,376.7594246031746,0.1342880815166459,0.01891192182502276,0.9127336355416831,Tuberculosis
46560.0,2584.8124086713187,0.36722042632225355,164.5891323024055,0.7142966724452695,442.6793154761904,0.18882120315858064,0.07204146055684107,0.9380321487830084,Tuberculosis
37180.0,2586.3616151824867,0.5378116402779072,183.92235072619687,0.5730756188538487,509.16666666666663,0.16325898207572656,0.046094602400721496,0.9488368530959957,Tuberculosis
41095.0,3245.796210749142,0.2755169052700518,194.9561503832583,0.6270599365234375,347.73511904761904,0.12618061106698522,0.019788496285038384,0.8803844596924757,Tuberculosis
52556.0,1535.6072144624363,0.39189931092041197,174.4565986756983,0.8585757927237678,175.71750992063488,0.33870396730341573,0.0757049916979265,0.9701247810827272,Tuberculosis
32529.0,2401.687516990291,0.4009114356512662,183.08878231731686,0.5002306698652887,422.17658730158735,0.14072442365206966,0.05091186572594126,0.95098014260113,Tuberculosis
34113.0,2140.96064094946,0.6723843470093749,164.3028464221851,0.6394189315838801,498.00719246031747,0.1507942470602701,0.05358348354224741,0.9495987978186009,Tuberculosis
46086.0,2057.859089865545,0.511948325206347,161.09694918196416,0.8025005223932576,553.6158234126984,0.17273474611325013,0.05998319137156919,0.9420717006247264,Tuberculosis
30936.0,1800.662084352125,0.7905304699729058,185.21980863718645,0.599627849278958,548.4402281746032,0.10736111159658517,0.016883305977299118,0.9168312242873439,Tuberculosis
35757.0,1965.0001794687491,0.6273488415131292,189.06580529686494,0.6831938553250029,821.232886904762,0.15020019255643685,0.028563310926568122,0.9428436642314099,Tuberculosis
41117.0,2017.319984622144,0.40647871424543985,171.37573266532092,0.6592855081294295,563.7405753968254,0.17550585998560472,0.021599463021099007,0.9380434701098733,Tuberculosis
31798.0,2518.279400082328,0.5772657475678665,168.1348197999874,0.5161091363555209,640.6187996031746,0.12221329948319605,0.03730681439756626,0.9363892444897963,Tuberculosis
43887.0,2206.633693121129,0.3837892738572748,187.44872057784767,0.6833320358115998,561.591021825397,0.17195933744517625,0.0696622240657154,0.9289506673418297,Tuberculosis
38977.0,2304.7707781109766,0.37899238820972614,170.31303076173128,0.6778962380645946,504.03199404761915,0.0981569248245964,0.016951481232348034,0.9135146165561293,Tuberculosis
44562.0,3147.169839771699,0.26056178362748406,173.708047215116,0.6913553431798436,1041.1361607142858,0.10630505851923938,0.017262510537172208,0.8267162829757485,Tuberculosis
48109.0,2707.707898994574,0.36781244304572336,172.2992163628427,0.7730340328437831,476.46750992063494,0.13591365763457133,0.02725241930243491,0.9010502584363863,Tuberculosis
36099.0,2186.4265863399423,0.6899025456992174,159.7280534086817,0.7021239351149492,356.3439980158731,0.14566620997271346,0.021600174970042667,0.9518138621857906,Tuberculosis
43125.0,2172.2915933911477,0.2970831400345863,173.49075942028986,0.7252165139157487,621.329117063492,0.1206990695569219,0.02011300162943998,0.928668866902858,Tuberculosis
41352.0,2389.1849916733495,0.31973793619644536,193.04154575353067,0.6732550756256004,575.8541666666666,0.1825650337225455,0.07111052359340454,0.9354338690085218,Tuberculosis
32709.0,2450.3098833543772,0.43738513266534035,186.7684735088202,0.5980800877674164,903.0230654761905,0.12266402472564096,0.02639884028111521,0.9187354278261952,Tuberculosis
39624.0,2458.084486609961,0.48711502701145537,179.11303755299818,0.6435079171741779,756.5870535714288,0.10728622818248004,0.04460322590536083,0.9301584233542255,Tuberculosis
49939.0,1708.6326471006023,0.2846845921468057,171.40887883217525,0.8210950345281157,410.2388392857144,0.13910105087125155,0.023283129925105592,0.9052731527538485,Tuberculosis
44044.0,2616.3271272970806,0.301940857724861,181.94278448823903,0.7165121197332032,443.33903769841277,0.131790852304102,0.019886945194661877,0.9151418006543678,Tuberculosis
39798.0,3076.7129496284574,0.2335694272690483,181.28059198954722,0.6097254565510479,465.09176587301596,0.124467300523649,0.01922083012896584,0.8426259860700187,Tuberculosis
27791.0,1431.798123321446,0.803423530369576,153.17919470332123,0.6662271659394927,218.71403769841268,0.14727316743319385,0.022820155982933417,0.9533734101294311,Tuberculosis
38156.0,3340.9484476406396,0.2927794955247232,186.09209560750602,0.58221435546875,713.591765873016,0.10256674220530701,0.016362470119092996,0.8245035340649074,Tuberculosis
33542.0,2170.0306627407986,0.5834387283031188,165.57152227058614,0.5863268481129932,532.7740575396825,0.14529468089192302,0.03506553280198664,0.9496617050967278,Tuberculosis
38279.0,2894.086578651014,0.3300400671311236,170.21325008490294,0.6303145068335254,629.6202876984129,0.15653694404415802,0.04833446955033249,0.9156314761818724,Tuberculosis
39571.0,3337.754580188799,0.3712894446746243,192.0206717040257,0.6038055419921875,389.59399801587296,0.1127437272475633,0.017930192571031987,0.8538361726253538,Tuberculosis
45120.0,2450.9717882377527,0.4962608195631729,183.95037677304964,0.708698520403355,474.85044642857156,0.1374271221181955,0.025732767354642277,0.9269809548692821,Tuberculosis
32097.0,2234.5098474606275,0.5497589141501424,190.5674673645512,0.5299595475934946,489.96106150793656,0.15611701183588472,0.057814037443891984,0.9563474341884161,Tuberculosis
32318.0,2283.670273047588,0.6403336733515884,161.88733832539143,0.5583910707189385,535.1984126984129,0.08665423895499351,0.015241377542595802,0.9232415076086413,Tuberculosis
46223.0,2072.4448763031714,0.20179495463354927,168.03807628237024,0.8135990002288209,573.4164186507937,0.13194259269200462,0.019734802395647094,0.8836712534165011,Tuberculosis
50475.0,2378.279400082328,0.03955260528994265,171.84378405151065,0.7920131806056803,1227.9647817460316,0.13524649354659735,0.0207616100513493,0.7384575031300811,Tuberculosis
43019.0,2411.794118708089,0.5383257753712584,179.7770055091936,0.6894180996490329,537.0332341269842,0.16150342892370503,0.06155017470938227,0.9289592992541402,Tuberculosis
35543.0,2473.498700172334,0.32532907093934,172.99434487803506,0.5763324739342641,1025.8325892857142,0.10901888730814983,0.017381471904154885,0.7630975531710644,Tuberculosis
43478.0,2816.279400082328,0.3504917529747689,188.11196467178803,0.663421630859375,284.67981150793656,0.1376159071723571,0.019516974028035455,0.9123886936368931,Tuberculosis
36714.0,2654.4164850721754,0.5689280045771177,165.14517622705236,0.5857464222466855,591.4655257936508,0.12460364681250533,0.017631818042833557,0.9286728377100065,Tuberculosis
39080.0,2555.795164728616,0.5751849962333506,190.43057830092118,0.637666024867017,860.3812003968255,0.1551796117117269,0.020820781129799175,0.9227069544938359,Tuberculosis
31383.0,2362.905771059771,0.6049819069874667,193.04639454481725,0.5202579490069957,844.8869047619049,0.12177301438825153,0.03494076279480988,0.9316140471765332,Tuberculosis
40849.0,2527.7585848021563,0.35472650407748707,182.60892555509315,0.6433419954327112,460.9114583333334,0.23126736388190028,0.08932635208355824,0.9571565604809026,Tuberculosis
38715.0,3433.179941039466,0.19287516980619143,183.7212708252615,0.5907440185546875,595.6884920634923,0.10004612077168498,0.016134380919931145,0.842226325108319,Tuberculosis
37808.0,2049.74534547281,0.6198942566880908,153.19630765975455,0.7199741016510197,293.7534722222223,0.12391188047360883,0.017997819996554303,0.9571384118140646,Tuberculosis
48114.0,2186.118974495367,0.4230670761820234,162.26275096645466,0.7948523095222362,619.9032738095237,0.11899516518877458,0.01816790334505202,0.8998294699516349,Tuberculosis
44334.0,2362.398195108946,0.4229759626089662,190.48276717643344,0.6936291382439452,500.4821428571429,0.16154599320820828,0.05202986437211204,0.9272693135191324,Tuberculosis
38224.0,2239.7098115668778,0.34818265243274077,173.73916910841356,0.6069228326452842,500.0803571428571,0.16318883506426252,0.031108942478372696,0.9405836540264976,Tuberculosis
42283.0,3281.611398544542,0.3860901080657826,165.22526783813825,0.6451873779296875,1085.4441964285716,0.09770223386364146,0.015866232739644794,0.7763636757442931,Tuberculosis
36417.0,2273.2255762131654,0.44049941398144976,179.39871488590492,0.5764920056989077,673.1971726190477,0.13485463040915371,0.02075123776576745,0.9283868022214199,Tuberculosis
33557.0,1641.1229791087242,0.6831661039836247,178.4950382930536,0.6691726324605659,281.36011904761904,0.1439056953733872,0.01909722222222222,0.9706784893649377,Tuberculosis
33148.0,1018.9705627484772,0.8224543891698755,254.46805237118377,0.6746173884728102,418.1941964285715,0.5919373443367659,0.4728271875289974,0.930745190745821,Tuberculosis
49955.0,2488.8357492684318,0.23505006177583032,151.80390351316186,0.8184514057277672,492.64856150793656,0.10496593389116764,0.017380587148260896,0.900919143848363,Tuberculosis
