area,perimeter,eccentricity,mean_intensity,solidity,label
39159.0,2675.770778110976,0.39581119099749984,176.17883500600118,0.5998805110450688,Tuberculosis
48271.0,2578.422581726585,0.20287844731395094,178.22075366161877,0.7677662552487594,Tuberculosis
30499.0,3072.912913734707,0.3308572389144922,189.84825731991214,0.4653778076171875,Tuberculosis
32573.0,2388.4743135546946,0.39749137334936235,183.73831087096676,0.500907301470136,Tuberculosis
35414.0,2471.8885271170675,0.46879887028092104,163.59394589710283,0.54686679638037,Tuberculosis
43370.0,2453.5758646386093,0.4731351845843886,184.15974175697488,0.7026554120830161,Tuberculosis
35529.0,2161.0600999923217,0.6664884655613087,177.4262433505024,0.6837496632154266,Tuberculosis
40357.0,2586.1727983645296,0.2840714965953275,185.3877146467775,0.6371889604648225,Tuberculosis
34043.0,2579.2022356160523,0.410304268241971,195.40425344417355,0.5388852832697513,Tuberculosis
32013.0,2208.1545084013,0.720640335409243,161.92140692843532,0.6227483173170447,Tuberculosis
45176.0,2754.7484835343903,0.3974398936498738,175.44517000177086,0.6903950485214335,Tuberculosis
34179.0,2400.699710299111,0.5540099125767468,180.63024079112907,0.5836079569708871,Tuberculosis
47809.0,2734.470308941338,0.2811221142807922,150.67604425944907,0.7339422781700952,Tuberculosis
49580.0,2341.243866176395,0.2645566257254252,183.0351956434046,0.781058004347963,Tuberculosis
45711.0,2369.049998724555,0.4912093317550902,171.11559580844875,0.7735433976951585,Tuberculosis
51225.0,2577.7301935711603,0.26349129412583905,165.38885309907272,0.824414581153939,Tuberculosis
33840.0,2462.191088327759,0.5688880837178167,160.44027777777777,0.5850723560227528,Tuberculosis
54951.0,1996.0773439350246,0.25180554886910833,162.05231933904753,0.8937301780922177,Tuberculosis
35370.0,2813.3393206059004,0.17365322162333474,176.90166808029403,0.5727656955937364,Tuberculosis
41952.0,2550.137264458597,0.3744490039615408,185.12521453089244,0.6545897111828863,Tuberculosis
47282.0,2996.9362543318207,0.22528340253178034,181.4835243856013,0.721466064453125,Tuberculosis
37786.0,1865.7991693419726,0.38151395028084967,172.07796538400467,0.6996111831142381,Tuberculosis
42266.0,2339.800215362499,0.4022957247459782,174.2747361945772,0.6740021368543591,Tuberculosis
49817.0,2552.1322138247137,0.32908329488570626,173.38312222735212,0.8094928584195902,Tuberculosis
38492.0,2563.409342397239,0.4498212233654052,185.2018601267796,0.5916112075987888,Tuberculosis
38082.0,2413.7180002623404,0.3824326009162005,172.42445249724278,0.6321293406812296,Tuberculosis
42267.0,2340.5016587651644,0.5000795466292963,181.13497527622022,0.7400721389550358,Tuberculosis
28244.0,2709.91796436859,0.5179158072692643,187.68078175895766,0.4420031298904538,Tuberculosis
34584.0,3064.4276323604686,0.4447284937560637,182.46671871385612,0.5340251077037106,Tuberculosis
33303.0,2125.16060505571,0.5041880989578829,183.1077980962676,0.5387440144946293,Tuberculosis
48752.0,2501.2915933911477,0.39243330591714526,190.99360026255334,0.743896484375,Tuberculosis
42333.0,2472.0783899555513,0.20912383002080928,180.3448846053906,0.6789901679310953,Tuberculosis
34408.0,3253.421535706059,0.5157316569310649,180.87313996744942,0.5250244140625,Tuberculosis
38958.0,2515.1444071335336,0.3676400366832363,163.57985522870783,0.6831381075962685,Tuberculosis
30689.0,3015.475359575221,0.42394172426920257,192.9124767832122,0.47028625720240286,Tuberculosis
50955.0,2588.694659665228,0.31466814025071327,161.71435580414092,0.7885085574572127,Tuberculosis
46896.0,2623.061146012848,0.28312697878228615,169.85542476970318,0.7312190101973992,Tuberculosis
29396.0,1579.4123009900693,0.8291269229272241,188.68114709484283,0.5657973246078337,Tuberculosis
27379.0,2102.76973209045,0.6131821648523956,144.0142810182987,0.5470985532731196,Tuberculosis
43542.0,1841.4021997223026,0.535341445575798,164.69461669192964,0.7775495990999839,Tuberculosis
39458.0,3152.5108934811537,0.3327346063817264,184.0826448375488,0.602081298828125,Tuberculosis
24396.0,1690.6732316404182,0.7649983614087238,164.37502049516314,0.5575973669775096,Tuberculosis
17497.0,955.2691193458119,0.8716995401838606,179.05886723438303,0.5721339349944412,Tuberculosis
43912.0,2912.712949628457,0.3131132739075669,176.1625751503006,0.6777798357720566,Tuberculosis
38998.0,3168.8845225037107,0.22813267968225304,189.57667059849223,0.6029375386518243,Tuberculosis
25006.0,1563.9219689819474,0.7239036651386562,110.83124050227946,0.5894444051575796,Tuberculosis
40198.0,2319.2804461028545,0.45657408322445747,167.0703020050749,0.7260019144286514,Tuberculosis
37638.0,2726.9312036979372,0.4233483829944936,184.22657952069716,0.580663077184159,Tuberculosis
51304.0,2006.96359954229,0.4166266641689589,154.27802900358645,0.8172419835289995,Tuberculosis
34090.0,1824.8874810965413,0.39254637139899085,182.77134056908184,0.7427662541397944,Tuberculosis
44493.0,2127.675323681471,0.4752078031791641,188.38642033578316,0.7416488865182024,Tuberculosis
39011.0,2741.6591257592945,0.38629677858887257,177.15321319627796,0.6085105055452432,Tuberculosis
40379.0,2492.144407133533,0.37934888075981105,170.08023972857177,0.6667272096824794,Tuberculosis
24633.0,1783.874241767195,0.7848973460123256,191.78240571590956,0.42805011555771805,Tuberculosis
41674.0,1457.2518754031087,0.7424802278206815,223.36605557421893,0.7385209732584309,Tuberculosis
51397.0,1525.8965363437815,0.5993672225490384,245.74300056423527,0.8313034758277128,Tuberculosis
39434.0,3194.842891943368,0.18737969414490735,184.92420246487802,0.601715087890625,Tuberculosis
46560.0,2584.8124086713187,0.36722042632225355,164.5891323024055,0.7142966724452695,Tuberculosis
37180.0,2586.3616151824867,0.5378116402779072,183.92235072619687,0.5730756188538487,Tuberculosis
41095.0,3245.796210749142,0.2755169052700518,194.9561503832583,0.6270599365234375,Tuberculosis
52556.0,1535.6072144624363,0.39189931092041197,174.4565986756983,0.8585757927237678,Tuberculosis
32529.0,2401.687516990291,0.4009114356512662,183.08878231731686,0.5002306698652887,Tuberculosis
34113.0,2140.96064094946,0.6723843470093749,164.3028464221851,0.6394189315838801,Tuberculosis
46086.0,2057.859089865545,0.511948325206347,161.09694918196416,0.8025005223932576,Tuberculosis
30936.0,1800.662084352125,0.7905304699729058,185.21980863718645,0.599627849278958,Tuberculosis
35757.0,1965.0001794687491,0.6273488415131292,189.06580529686494,0.6831938553250029,Tuberculosis
41117.0,2017.319984622144,0.40647871424543985,171.37573266532092,0.6592855081294295,Tuberculosis
31798.0,2518.279400082328,0.5772657475678665,168.1348197999874,0.5161091363555209,Tuberculosis
43887.0,2206.633693121129,0.3837892738572748,187.44872057784767,0.6833320358115998,Tuberculosis
38977.0,2304.7707781109766,0.37899238820972614,170.31303076173128,0.6778962380645946,Tuberculosis
44562.0,3147.169839771699,0.26056178362748406,173.708047215116,0.6913553431798436,Tuberculosis
48109.0,2707.707898994574,0.36781244304572336,172.2992163628427,0.7730340328437831,Tuberculosis
36099.0,2186.4265863399423,0.6899025456992174,159.7280534086817,0.7021239351149492,Tuberculosis
43125.0,2172.2915933911477,0.2970831400345863,173.49075942028986,0.7252165139157487,Tuberculosis
41352.0,2389.1849916733495,0.31973793619644536,193.04154575353067,0.6732550756256004,Tuberculosis
32709.0,2450.3098833543772,0.43738513266534035,186.7684735088202,0.5980800877674164,Tuberculosis
39624.0,2458.084486609961,0.48711502701145537,179.11303755299818,0.6435079171741779,Tuberculosis
49939.0,1708.6326471006023,0.2846845921468057,171.40887883217525,0.8210950345281157,Tuberculosis
44044.0,2616.3271272970806,0.301940857724861,181.94278448823903,0.7165121197332032,Tuberculosis
39798.0,3076.7129496284574,0.2335694272690483,181.28059198954722,0.6097254565510479,Tuberculosis
27791.0,1431.798123321446,0.803423530369576,153.17919470332123,0.6662271659394927,Tuberculosis
38156.0,3340.9484476406396,0.2927794955247232,186.09209560750602,0.58221435546875,Tuberculosis
33542.0,2170.0306627407986,0.5834387283031188,165.57152227058614,0.5863268481129932,Tuberculosis
38279.0,2894.086578651014,0.3300400671311236,170.21325008490294,0.6303145068335254,Tuberculosis
39571.0,3337.754580188799,0.3712894446746243,192.0206717040257,0.6038055419921875,Tuberculosis
45120.0,2450.9717882377527,0.4962608195631729,183.95037677304964,0.708698520403355,Tuberculosis
32097.0,2234.5098474606275,0.5497589141501424,190.5674673645512,0.5299595475934946,Tuberculosis
32318.0,2283.670273047588,0.6403336733515884,161.88733832539143,0.5583910707189385,Tuberculosis
46223.0,2072.4448763031714,0.20179495463354927,168.03807628237024,0.8135990002288209,Tuberculosis
50475.0,2378.279400082328,0.03955260528994265,171.84378405151065,0.7920131806056803,Tuberculosis
43019.0,2411.794118708089,0.5383257753712584,179.7770055091936,0.6894180996490329,Tuberculosis
35543.0,2473.498700172334,0.32532907093934,172.99434487803506,0.5763324739342641,Tuberculosis
43478.0,2816.279400082328,0.3504917529747689,188.11196467178803,0.663421630859375,Tuberculosis
36714.0,2654.4164850721754,0.5689280045771177,165.14517622705236,0.5857464222466855,Tuberculosis
39080.0,2555.795164728616,0.5751849962333506,190.43057830092118,0.637666024867017,Tuberculosis
31383.0,2362.905771059771,0.6049819069874667,193.04639454481725,0.5202579490069957,Tuberculosis
40849.0,2527.7585848021563,0.35472650407748707,182.60892555509315,0.6433419954327112,Tuberculosis
38715.0,3433.179941039466,0.19287516980619143,183.7212708252615,0.5907440185546875,Tuberculosis
37808.0,2049.74534547281,0.6198942566880908,153.19630765975455,0.7199741016510197,Tuberculosis
48114.0,2186.118974495367,0.4230670761820234,162.26275096645466,0.7948523095222362,Tuberculosis
44334.0,2362.398195108946,0.4229759626089662,190.48276717643344,0.6936291382439452,Tuberculosis
38224.0,2239.7098115668778,0.34818265243274077,173.73916910841356,0.6069228326452842,Tuberculosis
42283.0,3281.611398544542,0.3860901080657826,165.22526783813825,0.6451873779296875,Tuberculosis
36417.0,2273.2255762131654,0.44049941398144976,179.39871488590492,0.5764920056989077,Tuberculosis
33557.0,1641.1229791087242,0.6831661039836247,178.4950382930536,0.6691726324605659,Tuberculosis
33148.0,1018.9705627484772,0.8224543891698755,254.46805237118377,0.6746173884728102,Tuberculosis
49955.0,2488.8357492684318,0.23505006177583032,151.80390351316186,0.8184514057277672,Tuberculosis
36924.0,2723.5413767532036,0.5077305074902304,184.09067273318166,0.5826364124088743,Tuberculosis
41422.0,2445.4631662664015,0.40128284491898103,196.35493216165324,0.6711711711711712,Tuberculosis
41564.0,2445.3504678941936,0.2973834219300196,188.63838899047252,0.6463873596466673,Tuberculosis
44112.0,2718.264248180678,0.4161578329984525,168.72440605730867,0.6875847556698621,Tuberculosis
37657.0,2988.8306986345488,0.3844091831693336,175.72087526887432,0.5746002197265625,Tuberculosis
32683.0,2462.492603517924,0.3198040167348846,171.63965976195576,0.5064305194000248,Tuberculosis
41478.0,2676.604255869606,0.42409059964262313,199.8998023048363,0.7233567604331979,Tuberculosis
44417.0,2367.444876303172,0.2689511674836319,163.04322669248262,0.7533029187795737,Tuberculosis
36989.0,2369.8185053257284,0.6250336296839671,166.40079483089568,0.6296750251093748,Tuberculosis
42556.0,2689.653029104885,0.33944910613175194,194.12313187329636,0.6497396827335603,Tuberculosis
46592.0,2341.634739141655,0.5412966921993984,197.63774896978023,0.721271885691286,Tuberculosis
41372.0,2496.989032180456,0.3761322313312081,167.31088658996424,0.636972486951702,Tuberculosis
35826.0,3266.108873227601,0.30020102279653915,180.48182883939037,0.546661376953125,Tuberculosis
37804.0,3166.9728342582794,0.3543648974572865,196.60485662892816,0.57684326171875,Tuberculosis
40163.0,2828.475359575221,0.3325431635091246,180.90991708786694,0.6204217193172163,Tuberculosis
45078.0,2339.297690045558,0.442076322356728,178.18949376636053,0.7283920694168403,Tuberculosis
32348.0,1954.9757928511096,0.7335004511754064,171.2848707802646,0.5883273011658149,Tuberculosis
36241.0,1504.0508652763322,0.7684706231170793,177.43790182390111,0.7337720186272525,Tuberculosis
43674.0,1891.3555185280766,0.5697452822076289,138.19329578238768,0.7894080433800271,Tuberculosis
39522.0,1495.2468247692254,0.690890420008476,162.11806082688122,0.7011424921941527,Tuberculosis
35774.0,3037.025612106915,0.36094046985610223,178.85838877396992,0.545867919921875,Tuberculosis
39082.0,2999.4743135546946,0.4137133005188546,190.49928355764803,0.596343994140625,Tuberculosis
43345.0,3115.3393206059,0.4282945265919591,182.89708155496598,0.6613922119140625,Tuberculosis
45341.0,1771.0884912233178,0.29954598236607977,163.34425795637503,0.7758555783709787,Tuberculosis
40562.0,3044.764681456566,0.34706540406175473,180.0342931808096,0.6305398809246219,Tuberculosis
44216.0,2479.405337783882,0.1826291339965952,162.22261172426272,0.7282309732035509,Tuberculosis
40005.0,2307.859089865545,0.547385591338089,179.04606924134484,0.6874538174694551,Tuberculosis
46204.0,2748.6073939311855,0.5068280656254832,150.40909877932646,0.7406148815439362,Tuberculosis
37344.0,2070.8813844421315,0.4566955417261054,153.9677859897172,0.7172297232412085,Tuberculosis
36561.0,2120.744299452284,0.464252621599059,188.00563441918985,0.5945168056978389,Tuberculosis
41800.0,2153.6925676241744,0.5531697923533745,193.23155502392345,0.6566648338700809,Tuberculosis
53462.0,2595.073339321668,0.3662023504927829,175.01006322247576,0.8340795981091159,Tuberculosis
35333.0,2969.1738443850563,0.4961101463838007,165.57156199586788,0.5525529752130738,Tuberculosis
47521.0,2675.6174951989524,0.2650911803982112,176.68384503693105,0.7338810557039829,Tuberculosis
35436.0,2473.3393206059,0.6105436362980191,176.94316514279265,0.5963849338584267,Tuberculosis
42770.0,1978.3077913133243,0.6035946094037119,164.5792377834931,0.8238942826321467,Tuberculosis
46318.0,2439.55147802097,0.39659463184991034,167.31264303294614,0.7096477654016455,Tuberculosis
36565.0,3508.399241129472,0.20570261686554567,183.50581156843975,0.5579376220703125,Tuberculosis
38857.0,2647.3220766631966,0.4516653857276392,174.14792701443756,0.6233076676291306,Tuberculosis
41308.0,2442.9494936611663,0.5078804155156673,160.966471385688,0.6972873516652318,Tuberculosis
50063.0,3119.120020515894,0.12828308406756783,188.92093961608373,0.7639007568359375,Tuberculosis
37868.0,3102.464212286928,0.33001245405162277,187.01122319636633,0.57781982421875,Tuberculosis
41325.0,2415.4337290148787,0.21356785000294906,169.73480943738656,0.6895774929915899,Tuberculosis
46197.0,2283.2722574073914,0.4112018147148513,188.71145312466177,0.7552478420088935,Tuberculosis
49356.0,2160.6803743153546,0.25369236172096804,173.0347475484237,0.8157477191590639,Tuberculosis
40589.0,2379.458115632518,0.4083459081054825,162.95819064278498,0.6987862615132995,Tuberculosis
40203.0,2287.890619158121,0.6315192673040996,143.9041116334602,0.7304456839695489,Tuberculosis
41443.0,2744.458115632518,0.37630059948062594,185.468619549743,0.6384686488984748,Tuberculosis
37706.0,2447.313887967734,0.46752225506650963,178.61918527555295,0.5950979309038683,Tuberculosis
45524.0,2295.7768747653863,0.380036466251554,178.51036815745542,0.7673015337940333,Tuberculosis
43241.0,2399.6580797387683,0.30596881189096353,174.3848662149349,0.6680932589651283,Tuberculosis
46701.0,2214.9829355260463,0.2538020851020977,168.6655532001456,0.7603054180776244,Tuberculosis
35103.0,2329.256059485215,0.6085337080139721,156.64795031763666,0.6732838483226883,Tuberculosis
46805.0,2441.2611101190982,0.26087023017776506,172.14442901399423,0.7180663373323923,Tuberculosis
44087.0,2557.793072687563,0.30661795702158845,168.1167691156123,0.6983194209050734,Tuberculosis
40984.0,2715.2581515262677,0.35993661911007274,174.79079640835448,0.6332117916074408,Tuberculosis
40985.0,3057.7301935711603,0.361792025182135,180.5846041234598,0.6429624748995983,Tuberculosis
46625.0,2401.4631662664015,0.3384147428809669,185.3555603217158,0.7413856159264737,Tuberculosis
40230.0,2327.3088373338505,0.5657706860236484,146.3905045985583,0.6676070361765682,Tuberculosis
35913.0,2558.504796826744,0.5187511500159288,194.85342355136024,0.5517606932153393,Tuberculosis
40605.0,2197.131167804187,0.5286081841293451,189.3229897795838,0.6492644707387272,Tuberculosis
24717.0,1261.9919907732865,0.7588300327559592,178.79892381761542,0.6973929236499069,Tuberculosis
44117.0,3106.623591853362,0.3863420839050053,188.48566312305914,0.6731719970703125,Tuberculosis
25477.0,1321.4345955666558,0.891629938693661,179.04592377438473,0.8396058528868969,Tuberculosis
44016.0,2136.106781186548,0.5373765388475296,186.92782170119958,0.7236736103118886,Tuberculosis
40764.0,2122.9413049657037,0.2944210472988842,167.05001962515945,0.6750683116668047,Tuberculosis
43255.0,2262.307791313324,0.5382289843661296,197.77921627557507,0.6622724419334589,Tuberculosis
39491.0,2184.798123321446,0.4438567308763783,175.2157453597022,0.6090718405873099,Tuberculosis
39085.0,2176.047906683502,0.6478047583987205,162.8219777408213,0.7390704182739581,Tuberculosis
27128.0,1668.6305550595491,0.8139028561386703,191.414700678266,0.7522599966723975,Tuberculosis
37274.0,1831.9757928511099,0.6548824387051319,147.10849385630735,0.7202287790079802,Tuberculosis
38242.0,2573.2215715998086,0.5138130434870807,164.83745619998953,0.643826391460992,Tuberculosis
39186.0,2660.5180361560906,0.1342104122566117,170.94485275353443,0.6478202648415414,Tuberculosis
42145.0,2742.6225458328354,0.2753604441116586,171.32143789298848,0.6665348726870156,Tuberculosis
35697.0,2446.3271272970806,0.5727002498901764,147.51262010813232,0.6126557512099681,Tuberculosis
42845.0,2572.0184694319787,0.29429220768263353,175.51971058466566,0.6703853796686017,Tuberculosis
50867.0,2312.9007204258874,0.35718257169847784,155.7643462362632,0.7905845417385493,Tuberculosis
34736.0,2266.9179643685907,0.41376658558029383,154.0251612160295,0.6823021017481831,Tuberculosis
43739.0,2469.4875528840407,0.43263824160644454,177.20078191088044,0.7061397135984243,Tuberculosis
39769.0,2472.0661966467314,0.4903490736325269,181.68135985315195,0.6088334353949786,Tuberculosis
39383.0,2302.3677118368964,0.5679238895840351,209.18992966508392,0.6152728522551516,Tuberculosis
36523.0,2071.37276247078,0.621346568299933,154.16551214303317,0.7040442593877708,Tuberculosis
32555.0,2386.817459305202,0.3978243791120695,183.11181078175395,0.5006304976317894,Tuberculosis
22555.0,1561.7615433949868,0.8218311000394047,188.76701396586122,0.5214305529868689,Tuberculosis
40071.0,3011.5941546018394,0.31098101410415313,195.93648773427168,0.6114349365234375,Tuberculosis
34988.0,2801.508801440101,0.3665753131567241,183.68895049731336,0.53387451171875,Tuberculosis
34816.0,2513.7291475506336,0.4792700389288601,181.32973345588235,0.5456882229397197,Tuberculosis
41663.0,3277.842891943368,0.42070692651616665,174.47272159950074,0.6357269287109375,Tuberculosis
39651.0,2273.8407999023157,0.5181390041649543,190.09558397013947,0.6149634753477985,Tuberculosis
45558.0,1959.284450716211,0.5458162185123631,174.16624961587428,0.8019362788241506,Tuberculosis
41670.0,2315.3332239514903,0.5871376845113864,142.13066954643628,0.734286066714832,Tuberculosis
34608.0,2288.1139238614837,0.569597138109188,163.6041377716135,0.5705994855899228,Tuberculosis
47836.0,2355.818505325729,0.15420099917015867,173.46935362488503,0.795133059623344,Tuberculosis
31264.0,2478.239861563038,0.6637775080303209,176.354497185261,0.5611918865553761,Tuberculosis
28042.0,1752.2539674441618,0.8293733736189213,178.79805292061909,0.6392941820171439,Tuberculosis
32009.0,2476.8124086713187,0.3697805134139583,162.4313161923209,0.538717875355538,Tuberculosis
31168.0,2080.6397897755387,0.7583233018979654,173.8070136036961,0.6430634645539325,Tuberculosis
35850.0,2389.893577750951,0.4031975540141951,182.71146443514644,0.5555469464288482,Tuberculosis
32488.0,2509.4225817265856,0.5890972861772888,161.26609825166216,0.5439689237157591,Tuberculosis
45633.0,2544.256059485215,0.3923368257072874,164.16275502377664,0.7478000098323583,Tuberculosis
44057.0,2383.3088373338505,0.26775965388696155,168.7342306557414,0.7177511322537552,Tuberculosis
31868.0,2705.427632360469,0.6308917842860015,176.09555039538094,0.48626708984375,Tuberculosis
38986.0,2512.285496736738,0.18290899904662491,174.0635356281742,0.6402272801918087,Tuberculosis
43756.0,2761.493649538451,0.38711118377982073,188.9740607002468,0.6711351749313619,Tuberculosis
43786.0,2563.7524881477466,0.2868143300998249,180.0359247247979,0.6999600351690513,Tuberculosis
48759.0,1861.6915216036477,0.41533164942045225,165.66340573022416,0.8100578149920256,Tuberculosis
42171.0,3304.0621920333742,0.24180783605988357,181.19741054279007,0.6434783935546875,Tuberculosis
36219.0,3225.912913734707,0.4098194971479637,191.27850023468346,0.5526580810546875,Tuberculosis
38350.0,3038.623591853362,0.4326333264248327,174.64190352020861,0.585174560546875,Tuberculosis
46513.0,2219.515944115037,0.39250446270533307,177.3609958506224,0.7484592485316598,Tuberculosis
40822.0,2308.3149339882602,0.45021795893031563,173.25180049973054,0.6497318117429849,Tuberculosis
42475.0,2247.4631662664015,0.4017441481798985,187.54304885226603,0.680580035250761,Tuberculosis
33758.0,2237.5281374238566,0.5464277278179794,153.14204040523728,0.5975819157033864,Tuberculosis
36091.0,2464.4509729575816,0.5252208275003828,182.37402676567567,0.5627875064323473,Tuberculosis
39184.0,1524.613311116846,0.7106039524441695,183.89128215598203,0.7796414572514375,Tuberculosis
42189.0,2533.4042917633556,0.3602402931739352,182.81668207352627,0.65695510674411,Tuberculosis
39890.0,3089.6469324504747,0.16483383397733392,185.583253948358,0.6100694338237543,Tuberculosis
45033.0,2863.3565645486033,0.16101396020995304,200.2575888792663,0.6871490478515625,Tuberculosis
40317.0,2322.633693121129,0.1300758365190455,178.5217402088449,0.6225025476330174,Tuberculosis
39042.0,2751.7261889578035,0.44587483685893625,151.6065519184468,0.6668146883005978,Tuberculosis
45068.0,1841.0346673541558,0.3930480481672673,192.37410135794798,0.7453938010651319,Tuberculosis
35555.0,2473.693613644701,0.2278565874354851,173.2599071860498,0.5619566935356409,Tuberculosis
39576.0,2829.1393564996497,0.6117596411992718,146.48218617343844,0.6752085714773173,Tuberculosis
43969.0,2963.581961293019,0.29391511626202954,187.97336759989992,0.6709136962890625,Tuberculosis
25897.0,1590.8569978244918,0.8451161378897419,160.67305093254046,0.5918367346938775,Tuberculosis
